Invoice No,Invoice Date,Customer Code,Customer Name,Customer Type,Region,State,City,Product Code,Product Name,Category,Brand,Quantity,Unit Price,Payment Status,Payment Mode,Sales Person,Gross Sales,Discount %,Discount Amount,Tax %,Tax Amount,Net Sales,Cost,Profit
INV00000632,2024-12-01,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,181,599.84,Pending,Cash,Anjali Gupta,108571.04,10,10857.1,18,17588.51,115302.44,83441,14272.94
INV00000633,2025-02-15,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000010,Voile 140 GSM,Silk,Alok,54,438.55,Pending,NEFT,Karan Singh,23681.7,0,0.0,18,4262.71,27944.41,19008,4673.7
INV00000634,2025-08-25,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000002,Ribstop 160 GSM,Cotton Yarn,Garden,101,173.1,Overdue,UPI,Amit Shah,17483.1,15,2622.46,18,2674.91,17535.55,12524,2336.63
INV00000635,2024-03-02,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,391,212.81,Paid,Cash,Manish Kumar,83208.71,0,0.0,18,14977.57,98186.28,72335,10873.71
INV00000636,2024-06-28,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000022,Ribstop 280 GSM,Cotton Yarn,Welspun,119,410.93,Pending,Cheque,Amit Shah,48900.67,5,2445.03,18,8362.01,54817.65,40103,6352.64
INV00000637,2024-01-02,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,193,752.59,Paid,Cash,Manish Kumar,145249.87,10,14524.99,18,23530.48,154255.36,107694,23030.88
INV00000638,2025-04-03,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000010,Voile 140 GSM,Silk,Alok,200,438.55,Paid,RTGS,Manish Kumar,87710.0,15,13156.5,18,13419.63,87973.13,70400,4153.5
INV00000639,2024-02-18,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000013,Twill 140 GSM,Linen,Welspun,469,193.63,Overdue,RTGS,Vikas Jain,90812.47,5,4540.62,18,15528.93,101800.78,68005,18266.85
INV00000640,2025-03-15,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000019,Denim 180 GSM,Linen,Vardhman,200,568.96,Paid,Cash,Manish Kumar,113792.0,15,17068.8,18,17410.18,114133.38,89800,6923.2
INV00000641,2025-06-12,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,171,322.71,Paid,Cash,Vikas Jain,55183.41,0,0.0,18,9933.01,65116.42,46341,8842.41
INV00000642,2024-03-26,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,60,707.42,Overdue,UPI,Anjali Gupta,42445.2,15,6366.78,18,6494.12,42572.54,34800,1278.42
INV00000643,2024-11-22,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000004,Corduroy 140 GSM,Silk,Raymond,370,321.0,Overdue,NEFT,Priya Verma,118770.0,15,17815.5,18,18171.81,119126.31,86210,14744.5
INV00000644,2024-07-24,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000013,Twill 140 GSM,Linen,Welspun,184,193.63,Paid,Cheque,Vikas Jain,35627.92,0,0.0,18,6413.03,42040.95,26680,8947.92
INV00000645,2024-03-10,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,41,257.91,Pending,UPI,Amit Shah,10574.31,5,528.72,18,1808.21,11853.8,7954,2091.59
INV00000646,2024-11-21,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000028,Satin 240 GSM,Viscose,Raymond,78,390.55,Pending,UPI,Anjali Gupta,30462.9,15,4569.44,18,4660.82,30554.29,26052,-158.53
INV00000647,2024-02-26,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000016,Corduroy 100 GSM,Cotton Yarn,Alok,116,195.22,Pending,UPI,Rahul Mehta,22645.52,5,1132.28,18,3872.38,25385.63,17516,3997.24
INV00000648,2025-12-04,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000013,Twill 140 GSM,Linen,Welspun,68,193.63,Pending,NEFT,Neha Joshi,13166.84,15,1975.03,18,2014.53,13206.34,9860,1331.81
INV00000649,2025-12-14,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000050,Voile 140 GSM,Denim,Welspun,215,187.55,Paid,NEFT,Karan Singh,40323.25,15,6048.49,18,6169.46,40444.22,30745,3529.76
INV00000650,2024-07-30,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,275,707.42,Overdue,Cash,Neha Joshi,194540.5,10,19454.05,18,31515.56,206602.01,159500,15586.45
INV00000651,2025-09-20,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000005,Canvas 200 GSM,Viscose,Welspun,178,250.29,Paid,Cash,Amit Shah,44551.62,10,4455.16,18,7217.36,47313.82,37914,2182.46
INV00000652,2025-03-30,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000035,Voile 180 GSM,Silk,Raymond,78,466.86,Paid,UPI,Vikas Jain,36415.08,15,5462.26,18,5571.51,36524.33,26754,4198.82
INV00000653,2024-07-21,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,221,626.27,Pending,Cash,Neha Joshi,138405.67,10,13840.57,18,22421.72,146986.82,108511,16054.1
INV00000654,2024-11-28,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000011,Satin 120 GSM,Viscose,Reliance,257,756.61,Paid,NEFT,Manish Kumar,194448.77,15,29167.32,18,29750.66,195032.12,139037,26244.45
INV00000655,2024-12-29,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,28,456.19,Overdue,RTGS,Neha Joshi,12773.32,5,638.67,18,2184.24,14318.89,9660,2474.65
INV00000656,2025-06-17,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,380,648.63,Pending,RTGS,Karan Singh,246479.4,0,0.0,18,44366.29,290845.69,199500,46979.4
INV00000657,2024-08-20,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,59,540.47,Overdue,Cash,Rahul Mehta,31887.73,15,4783.16,18,4878.82,31983.39,26196,908.57
INV00000658,2024-08-22,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000013,Twill 140 GSM,Linen,Welspun,410,193.63,Paid,Cheque,Vikas Jain,79388.3,5,3969.42,18,13575.4,88994.28,59450,15968.89
INV00000659,2025-01-14,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,435,599.84,Overdue,UPI,Vikas Jain,260930.4,5,13046.52,18,44619.1,292502.98,200535,47348.88
INV00000660,2025-01-29,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000023,Lycra 120 GSM,Linen,Garden,493,746.96,Paid,RTGS,Sneha Patel,368251.28,0,0.0,18,66285.23,434536.51,294814,73437.28
INV00000661,2025-05-07,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,68,752.59,Paid,Cash,Neha Joshi,51176.12,5,2558.81,18,8751.12,57368.43,37944,10673.31
INV00000662,2025-02-09,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,225,172.02,Paid,UPI,Manish Kumar,38704.5,10,3870.45,18,6270.13,41104.18,29700,5134.05
INV00000663,2025-03-11,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,122,599.84,Paid,Cheque,Anjali Gupta,73180.48,10,7318.05,18,11855.24,77717.67,56242,9620.43
INV00000664,2025-05-26,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,434,456.19,Pending,UPI,Rohit Sharma,197986.46,10,19798.65,18,32073.81,210261.62,149730,28457.81
INV00000665,2024-07-30,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000047,Drill 120 GSM,Viscose,Vardhman,108,573.75,Pending,Cash,Anjali Gupta,61965.0,10,6196.5,18,10038.33,65806.83,48924,6844.5
INV00000666,2025-10-14,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,265,206.96,Pending,RTGS,Sneha Patel,54844.4,5,2742.22,18,9378.39,61480.57,43460,8642.18
INV00000667,2024-09-01,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000022,Ribstop 280 GSM,Cotton Yarn,Welspun,408,410.93,Paid,Cash,Karan Singh,167659.44,10,16765.94,18,27160.83,178054.33,137496,13397.5
INV00000668,2024-12-21,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000009,Satin 320 GSM,Polyester,Arvind,424,700.76,Paid,Cash,Rohit Sharma,297122.24,5,14856.11,18,50807.9,333074.03,214544,67722.13
INV00000669,2025-04-11,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000033,Satin 280 GSM,Denim,Alok,25,173.6,Pending,NEFT,Sneha Patel,4340.0,0,0.0,18,781.2,5121.2,3550,790.0
INV00000670,2024-12-01,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000037,Canvas 200 GSM,Cotton Fabric,Alok,466,115.63,Pending,Cash,Neha Joshi,53883.58,10,5388.36,18,8729.14,57224.36,46600,1895.22
INV00000671,2025-06-27,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000025,Drill 200 GSM,Linen,Alok,190,380.73,Overdue,RTGS,Rohit Sharma,72338.7,15,10850.8,18,11067.82,72555.72,53960,7527.89
INV00000672,2024-01-19,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000010,Voile 140 GSM,Silk,Alok,257,438.55,Overdue,Cheque,Anjali Gupta,112707.35,10,11270.74,18,18258.59,119695.21,90464,10972.62
INV00000673,2024-11-07,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000035,Voile 180 GSM,Silk,Raymond,410,466.86,Overdue,UPI,Rohit Sharma,191412.6,15,28711.89,18,29286.13,191986.84,140630,22070.71
INV00000674,2024-08-25,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000042,Voile 180 GSM,Technical Textile,Garden,468,355.46,Overdue,RTGS,Karan Singh,166355.28,5,8317.76,18,28446.75,186484.27,141336,16701.52
INV00000675,2024-05-27,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000004,Corduroy 140 GSM,Silk,Raymond,198,321.0,Pending,RTGS,Rohit Sharma,63558.0,15,9533.7,18,9724.37,63748.67,46134,7890.3
INV00000676,2024-01-25,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000023,Lycra 120 GSM,Linen,Garden,458,746.96,Overdue,NEFT,Rohit Sharma,342107.68,15,51316.15,18,52342.48,343134.0,273884,16907.53
INV00000677,2024-02-26,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000030,Twill 120 GSM,Denim,Vardhman,186,424.66,Pending,UPI,Neha Joshi,78986.76,15,11848.01,18,12084.97,79223.72,66216,922.75
INV00000678,2024-08-06,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000036,Ribstop 240 GSM,Linen,Welspun,393,142.16,Overdue,UPI,Anjali Gupta,55868.88,0,0.0,18,10056.4,65925.28,41658,14210.88
INV00000679,2025-11-23,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,338,172.02,Overdue,RTGS,Anjali Gupta,58142.76,0,0.0,18,10465.7,68608.46,44616,13526.76
INV00000680,2024-05-23,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,62,599.84,Paid,RTGS,Rohit Sharma,37190.08,5,1859.5,18,6359.5,41690.08,28582,6748.58
INV00000681,2024-05-18,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000009,Satin 320 GSM,Polyester,Arvind,84,700.76,Pending,UPI,Manish Kumar,58863.84,0,0.0,18,10595.49,69459.33,42504,16359.84
INV00000682,2025-06-20,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,182,752.59,Pending,Cash,Anjali Gupta,136971.38,10,13697.14,18,22189.36,145463.61,101556,21718.24
INV00000683,2024-05-12,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000038,Twill 100 GSM,Cotton Fabric,Trident,127,566.57,Pending,RTGS,Priya Verma,71954.39,15,10793.16,18,11009.02,72170.25,55880,5281.23
INV00000684,2024-04-07,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000030,Twill 120 GSM,Denim,Vardhman,175,424.66,Paid,RTGS,Amit Shah,74315.5,0,0.0,18,13376.79,87692.29,62300,12015.5
INV00000685,2024-01-22,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000047,Drill 120 GSM,Viscose,Vardhman,492,573.75,Pending,RTGS,Rohit Sharma,282285.0,15,42342.75,18,43189.6,283131.86,222876,17066.25
INV00000686,2025-05-10,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,431,599.84,Overdue,UPI,Amit Shah,258531.04,10,25853.1,18,41882.03,274559.96,198691,33986.94
INV00000687,2024-01-07,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,249,456.19,Overdue,UPI,Rahul Mehta,113591.31,15,17038.7,18,17379.47,113932.08,85905,10647.61
INV00000688,2025-06-04,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,409,456.19,Paid,Cheque,Rahul Mehta,186581.71,0,0.0,18,33584.71,220166.42,141105,45476.71
INV00000689,2025-12-12,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000005,Canvas 200 GSM,Viscose,Welspun,227,250.29,Overdue,Cheque,Priya Verma,56815.83,5,2840.79,18,9715.51,63690.55,48351,5624.04
INV00000690,2025-05-03,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000023,Lycra 120 GSM,Linen,Garden,309,746.96,Paid,RTGS,Neha Joshi,230810.64,5,11540.53,18,39468.62,258738.73,184782,34488.11
INV00000691,2024-10-26,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000009,Satin 320 GSM,Polyester,Arvind,471,700.76,Overdue,Cash,Anjali Gupta,330057.96,0,0.0,18,59410.43,389468.39,238326,91731.96
INV00000692,2025-01-06,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000017,Ribstop 320 GSM,Polyester,Arvind,219,787.49,Pending,UPI,Anjali Gupta,172460.31,10,17246.03,18,27938.57,183152.85,125706,29508.28
INV00000693,2025-09-24,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,133,212.81,Overdue,NEFT,Priya Verma,28303.73,5,1415.19,18,4839.94,31728.48,24605,2283.54
INV00000694,2024-03-21,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000040,Lycra 320 GSM,Technical Textile,Trident,149,667.35,Pending,RTGS,Amit Shah,99435.15,0,0.0,18,17898.33,117333.48,80013,19422.15
INV00000695,2024-10-14,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000010,Voile 140 GSM,Silk,Alok,67,438.55,Overdue,Cheque,Neha Joshi,29382.85,10,2938.28,18,4760.02,31204.59,23584,2860.57
INV00000696,2024-02-22,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000009,Satin 320 GSM,Polyester,Arvind,238,700.76,Pending,NEFT,Amit Shah,166780.88,5,8339.04,18,28519.53,186961.37,120428,38013.84
INV00000697,2024-05-18,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,223,540.47,Pending,Cheque,Neha Joshi,120524.81,15,18078.72,18,18440.3,120886.38,99012,3434.09
INV00000698,2024-02-07,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000032,Voile 120 GSM,Linen,Reliance,99,613.76,Paid,Cash,Karan Singh,60762.24,5,3038.11,18,10390.34,68114.47,43659,14065.13
INV00000699,2024-05-27,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000031,Satin 120 GSM,Silk,Vardhman,407,634.54,Overdue,UPI,Sneha Patel,258257.78,10,25825.78,18,41837.76,274269.76,192511,39921.0
INV00000700,2024-06-09,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000042,Voile 180 GSM,Technical Textile,Garden,107,355.46,Overdue,Cash,Priya Verma,38034.22,0,0.0,18,6846.16,44880.38,32314,5720.22
INV00000701,2025-06-19,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,356,574.75,Paid,UPI,Rahul Mehta,204611.0,5,10230.55,18,34988.48,229368.93,167320,27060.45
INV00000702,2025-12-08,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000019,Denim 180 GSM,Linen,Vardhman,249,568.96,Overdue,UPI,Rahul Mehta,141671.04,15,21250.66,18,21675.67,142096.05,111801,8619.38
INV00000703,2025-05-04,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000013,Twill 140 GSM,Linen,Welspun,291,193.63,Overdue,Cheque,Vikas Jain,56346.33,10,5634.63,18,9128.11,59839.8,42195,8516.7
INV00000704,2024-11-07,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000007,Ribstop 280 GSM,Cotton Yarn,Welspun,302,648.63,Pending,UPI,Priya Verma,195886.26,15,29382.94,18,29970.6,196473.92,158550,7953.32
INV00000705,2024-08-02,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,410,574.75,Pending,UPI,Rahul Mehta,235647.5,0,0.0,18,42416.55,278064.05,192700,42947.5
INV00000706,2024-04-20,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,134,626.27,Pending,UPI,Rohit Sharma,83920.18,10,8392.02,18,13595.07,89123.23,65794,9734.16
INV00000707,2025-08-30,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,117,456.19,Paid,NEFT,Rohit Sharma,53374.23,5,2668.71,18,9126.99,59832.51,40365,10340.52
INV00000708,2025-12-01,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,286,752.59,Overdue,Cheque,Neha Joshi,215240.74,10,21524.07,18,34869.0,228585.67,159588,34128.67
INV00000709,2025-07-28,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000010,Voile 140 GSM,Silk,Alok,31,438.55,Paid,NEFT,Amit Shah,13595.05,0,0.0,18,2447.11,16042.16,10912,2683.05
INV00000710,2025-05-30,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,149,456.19,Overdue,Cash,Sneha Patel,67972.31,0,0.0,18,12235.02,80207.33,51405,16567.31
INV00000711,2025-04-14,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000011,Satin 120 GSM,Viscose,Reliance,398,756.61,Overdue,Cheque,Amit Shah,301130.78,0,0.0,18,54203.54,355334.32,215318,85812.78
INV00000712,2025-09-21,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000010,Voile 140 GSM,Silk,Alok,18,438.55,Pending,RTGS,Amit Shah,7893.9,10,789.39,18,1278.81,8383.32,6336,768.51
INV00000713,2025-01-07,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000004,Corduroy 140 GSM,Silk,Raymond,375,321.0,Overdue,NEFT,Vikas Jain,120375.0,15,18056.25,18,18417.38,120736.12,87375,14943.75
INV00000714,2024-10-21,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000024,Lycra 140 GSM,Denim,Garden,113,604.73,Pending,UPI,Karan Singh,68334.49,10,6833.45,18,11070.19,72571.23,53110,8391.04
INV00000715,2025-11-17,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000001,Corduroy 280 GSM,Cotton Fabric,Raymond,270,707.42,Pending,UPI,Amit Shah,191003.4,15,28650.51,18,29223.52,191576.41,156600,5752.89
INV00000716,2024-02-13,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,431,599.84,Pending,UPI,Manish Kumar,258531.04,10,25853.1,18,41882.03,274559.96,198691,33986.94
INV00000717,2024-10-02,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000024,Lycra 140 GSM,Denim,Garden,464,604.73,Paid,Cheque,Vikas Jain,280594.72,15,42089.21,18,42930.99,281436.5,218080,20425.51
INV00000718,2024-12-01,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,392,206.96,Overdue,NEFT,Anjali Gupta,81128.32,0,0.0,18,14603.1,95731.42,64288,16840.32
INV00000719,2024-11-27,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000042,Voile 180 GSM,Technical Textile,Garden,271,355.46,Overdue,Cheque,Karan Singh,96329.66,0,0.0,18,17339.34,113669.0,81842,14487.66
INV00000720,2025-06-20,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000031,Satin 120 GSM,Silk,Vardhman,385,634.54,Pending,UPI,Anjali Gupta,244297.9,15,36644.68,18,37377.58,245030.79,182105,25548.21
INV00000721,2025-08-18,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000016,Corduroy 100 GSM,Cotton Yarn,Alok,93,195.22,Pending,Cash,Sneha Patel,18155.46,0,0.0,18,3267.98,21423.44,14043,4112.46
INV00000722,2024-01-22,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000042,Voile 180 GSM,Technical Textile,Garden,115,355.46,Pending,Cheque,Anjali Gupta,40877.9,15,6131.68,18,6254.32,41000.53,34730,16.21
INV00000723,2024-01-12,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000031,Satin 120 GSM,Silk,Vardhman,160,634.54,Pending,Cash,Priya Verma,101526.4,5,5076.32,18,17361.01,113811.09,75680,20770.08
INV00000724,2024-01-01,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,95,257.91,Overdue,RTGS,Vikas Jain,24501.45,0,0.0,18,4410.26,28911.71,18430,6071.45
INV00000725,2024-06-12,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,177,172.02,Overdue,NEFT,Neha Joshi,30447.54,10,3044.75,18,4932.5,32335.29,23364,4038.79
INV00000726,2025-09-20,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,245,322.71,Pending,Cheque,Priya Verma,79063.95,15,11859.59,18,12096.78,79301.14,66395,809.36
INV00000727,2024-12-28,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,315,599.84,Paid,NEFT,Rohit Sharma,188949.6,0,0.0,18,34010.93,222960.53,145215,43734.6
INV00000728,2025-11-11,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000048,Twill 100 GSM,Linen,Vardhman,166,588.08,Overdue,Cheque,Rahul Mehta,97621.28,0,0.0,18,17571.83,115193.11,73372,24249.28
INV00000729,2024-04-22,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000004,Corduroy 140 GSM,Silk,Raymond,257,321.0,Paid,RTGS,Rahul Mehta,82497.0,0,0.0,18,14849.46,97346.46,59881,22616.0
INV00000730,2025-09-30,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000009,Satin 320 GSM,Polyester,Arvind,330,700.76,Pending,RTGS,Amit Shah,231250.8,15,34687.62,18,35381.37,231944.55,166980,29583.18
INV00000731,2024-01-06,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000036,Ribstop 240 GSM,Linen,Welspun,55,142.16,Pending,Cheque,Manish Kumar,7818.8,5,390.94,18,1337.01,8764.87,5830,1597.86
